"vesselID_randomized","year","cpue_pred","year.SZ","diesel_volume","diesel_usd","days","fishers","simpson.div","richness","beta.bray","fishing.area.km2","median.latitude","median.longitude","boatsize","boatpower","income","income_perday","income_perkg","revenue_per_fisher_perday","revenue_per_fisher_perday_perkg","cpue_obs","cpue_base","cpue_diff"
33,"2007",642.000477686662,"2007.568",NA,NA,1,NA,0.0584833716320294,2,0.992462311557789,4449.12,-4.51923076923077,55.5705128205128,11,42,16021.9116959468,16021.9116959468,13.4186865125182,141.220622067745,1.44841663659225,1194,616.17480488011,25.8256728065523
33,"2008",555.731733688749,"2008.568",NA,NA,NA,NA,NA,NA,NA,5133.6,-4.32777777777778,55.1944444444444,11,42,NA,NA,NA,NA,NA,NA,616.17480488011,-60.4430711913608
33,"2009",480.723196401401,"2009.568",NA,NA,NA,NA,NA,NA,NA,5475.84,-4.42708333333333,55.3125,11,42,NA,NA,NA,NA,NA,NA,616.17480488011,-135.451608478709
33,"2010",386.746336843859,"2010.568",0.220503162274763,180.812593065305,2,3,0.568380808470508,4,0.877344447752307,7187.04,-4.51984126984127,55.2103174603175,11,42,13541.3331832127,6770.66659160634,15.6728393324221,145.005026531919,11.0329911491678,432,616.17480488011,-229.428468036251
33,"2011",354.303544333474,"2011.568",0.249720901715648,244.726483681335,1.5,3,0.227864228253496,2,1,5475.84,-4.44791666666667,55.2291666666667,11,42,5186.30571249925,4247.2460312626,12.799445346637,591.715939363655,1.68650668370625,334.025,616.17480488011,-261.871260546636
33,"2012",363.588516182819,"2012.568",NA,NA,NA,NA,NA,NA,NA,5133.6,-4.56111111111111,55.0388888888889,11,42,NA,NA,NA,NA,NA,NA,616.17480488011,-252.586288697291
33,"2013",306.81575672835,"2013.568",0.101689052850393,106.888053753011,1.33333333333333,2,0.514676178662806,3.16666666666667,0.810563863594828,3080.16,-4.50925925925926,55.3425925925926,11,42,9069.69058732982,8420.38539152954,21.2328645125042,342.86235123591,1.69417630231886,541.126111111111,616.17480488011,-309.359048151759
33,"2014",223.090974083336,"2014.568",0.159300938244447,164.754716247624,1.73333333333333,3.2,0.566439354359726,4.46666666666667,0.900590462781751,3422.4,-4.56666666666667,55.15,11,42,9582.74164739887,6282.75675834584,38.8308101223673,306.523038184127,0.708144104889673,199.119888888889,616.17480488011,-393.083830796774
33,"2015",163.454562753948,"2015.568",0.399905783476585,241.036538979671,2.6,3,0.502804357397546,3.2,0.82114791471101,3080.16,-4.65740740740741,55.2314814814815,11,42,13769.2727313633,5435.95900748376,40.0856489132521,460.318346457941,0.773644279761245,159.86,616.17480488011,-452.720242126162
36,"2006",219.96705085557,"2006.57",0.131991800007097,90.7600337827519,2.71428571428571,2.75,0.508124484471664,4,0.782268153747871,3080.16,-4.65740740740741,54.9537037037037,12,75,16567.9987551962,6905.00858996528,21.5324405338715,1301.97447703804,7.00614068361275,313.804761904762,241.003818203712,-21.0367673481418
36,"2007",180.725884060483,"2007.57",NA,NA,NA,NA,NA,NA,NA,5133.6,-4.43888888888889,55.05,12,75,NA,NA,NA,NA,NA,NA,241.003818203712,-60.2779341432285
36,"2008",130.51433159419,"2008.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,75,NA,NA,NA,NA,NA,NA,241.003818203712,-110.489486609522
