"vesselID_randomized","DATE.ym","year","dmi","benso","month","cpue"
468,2009-08-01,2009,0.196,1.02,8,80.8
468,2009-09-01,2009,0.282,0.35,9,141.722
468,2009-10-01,2009,0.364,1.83,10,92.5
468,2009-12-01,2009,0.384,1.73,12,80
468,2010-03-01,2010,0.628,1.21,3,451.83
468,2010-05-01,2010,0.183,-0.76,5,34.2
152,2007-10-01,2007,0.454,-1.14,10,161.573333333333
176,2003-04-01,2003,0.095,0.3,4,69.37
176,2007-07-01,2007,0.36,0.06,7,26.71
176,2008-01-01,2008,0.303,-1.75,1,88.5
176,2008-03-01,2008,0.269,-1.24,3,59.2083333333333
176,2008-04-01,2008,0.042,-0.93,4,62.5
297,2013-11-01,2013,0.462,-0.54,11,23
136,1998-06-01,1998,0.361,-0.95,6,53.15
136,2006-01-01,2006,0.055,-1.22,1,198.446666666667
136,2006-03-01,2006,-0.06,-1,3,312.643333333333
136,2006-07-01,2006,0.346,0.64,7,377.543333333333
136,2006-09-01,2006,0.809,0.86,9,774.83
136,2006-10-01,2006,0.948,1.26,10,709.166666666667
136,2006-11-01,2006,0.763,0.57,11,180.356666666667
136,2007-03-01,2007,0.276,0.15,3,307.263333333333
136,2007-08-01,2007,0.536,-0.48,8,88.04
136,2007-10-01,2007,0.454,-1.14,10,155.666666666667
136,2007-12-01,2007,0.006,-1.6,12,181.38
136,2008-05-01,2008,0.397,-0.27,5,372.685
136,2008-06-01,2008,0.424,-0.46,6,109.533333333333
136,2008-09-01,2008,0.477,-0.8,9,618.833333333333
136,2008-10-01,2008,0.413,-0.82,10,853.75
136,2008-12-01,2008,0.176,-1.07,12,114.833333333333
136,2009-01-01,2009,0.218,-1.32,1,227.25
136,2009-02-01,2009,0.35,-1.95,2,124.25
136,2009-03-01,2009,0.264,-0.3,3,107.333333333333
136,2009-04-01,2009,0.319,-0.54,4,215.833333333333
136,2009-09-01,2009,0.282,0.35,9,94.625
136,2009-10-01,2009,0.364,1.83,10,106.716666666667
136,2009-12-01,2009,0.384,1.73,12,85.5
136,2010-10-01,2010,-0.053,-2.35,10,294.666666666667
136,2010-11-01,2010,-0.213,-1.83,11,766.666666666667
136,2011-02-01,2011,0.421,-3.07,2,406
136,2011-05-01,2011,0.126,-0.53,5,475
136,2011-06-01,2011,0.261,-0.23,6,433.833333333333
136,2013-01-01,2013,0.118,-0.13,1,178.5
136,2013-02-01,2013,0.375,-0.04,2,355.25
136,2013-03-01,2013,0.246,-1.11,3,218.666666666667
136,2013-05-01,2013,-0.29,-0.74,5,108.5
136,2013-11-01,2013,0.462,-0.54,11,117
385,2009-11-01,2009,0.192,1.51,11,486
203,2008-10-01,2008,0.413,-0.82,10,75.3277777777778
203,2008-11-01,2008,0.148,-0.89,11,75.6666666666667
203,2009-06-01,2009,0.305,0.64,6,18.5
203,2010-02-01,2010,0.211,1.94,2,29.5266666666667
203,2010-03-01,2010,0.628,1.21,3,37.5555555555556
203,2010-04-01,2010,0.56,-0.14,4,66.0960416666667
203,2010-05-01,2010,0.183,-0.76,5,56.3333333333333
203,2011-04-01,2011,0.352,-1.69,4,55.8333333333333
203,2011-11-01,2011,0.601,-1.4,11,51.9
203,2012-01-01,2012,0.227,-1.3,1,37.45
203,2012-02-01,2012,0.103,-0.84,2,45
203,2012-03-01,2012,0.196,-0.85,3,28.6916666666667
203,2012-04-01,2012,-0.064,-0.08,4,92.534
203,2012-05-01,2012,-0.122,0.06,5,12.4166666666667
203,2012-06-01,2012,0.218,0.56,6,25.5
300,2001-08-01,2001,0.001,0.51,8,105.533333333333
300,2002-03-01,2002,0.173,0.44,3,263.43
300,2002-04-01,2002,-0.156,0.4,4,734.955
300,2002-06-01,2002,0.022,0.99,6,1089.4
300,2002-07-01,2002,0.051,1.12,7,794.81
300,2002-08-01,2002,0.086,1.45,8,1936.56
300,2002-09-01,2002,0.674,1.21,9,322.2575
300,2002-10-01,2002,0.778,1.15,10,347.7
300,2002-12-01,2002,0.068,1.48,12,801.086666666667
300,2003-01-01,2003,-0.063,0.85,1,640.9325
300,2003-03-01,2003,0.12,0.83,3,909.58625
300,2006-12-01,2006,0.395,0.9,12,196.818333333333
300,2007-01-01,2007,0.402,0.88,1,581.875
300,2007-02-01,2007,0.333,0.3,2,308.368333333333
300,2007-04-01,2007,0.291,0.26,4,296.1
300,2007-08-01,2007,0.536,-0.48,8,125.1
300,2007-09-01,2007,0.626,-0.63,9,214.896666666667
300,2007-11-01,2007,0.25,-1.23,11,94.32
300,2007-12-01,2007,0.006,-1.6,12,350.8
300,2008-01-01,2008,0.303,-1.75,1,499.53
300,2008-03-01,2008,0.269,-1.24,3,431.153333333333
300,2008-04-01,2008,0.042,-0.93,4,1171.13
300,2008-05-01,2008,0.397,-0.27,5,579.9
300,2008-06-01,2008,0.424,-0.46,6,83.9
300,2008-07-01,2008,0.553,0.02,7,244.103333333333
300,2008-10-01,2008,0.413,-0.82,10,314.666666666667
300,2008-11-01,2008,0.148,-0.89,11,262.738333333333
300,2008-12-01,2008,0.176,-1.07,12,192.444444444444
300,2009-01-01,2009,0.218,-1.32,1,373.433333333333
300,2009-02-01,2009,0.35,-1.95,2,416.2
300,2009-03-01,2009,0.264,-0.3,3,939.366666666667
300,2009-04-01,2009,0.319,-0.54,4,1234.03333333333
300,2009-05-01,2009,0.471,0.68,5,470.5
300,2009-08-01,2009,0.196,1.02,8,244.95
300,2009-09-01,2009,0.282,0.35,9,90
300,2009-10-01,2009,0.364,1.83,10,256.955833333333
300,2009-11-01,2009,0.192,1.51,11,695.75
300,2009-12-01,2009,0.384,1.73,12,553.5
300,2010-01-01,2010,0.473,1.62,1,670.933333333333
300,2010-02-01,2010,0.211,1.94,2,347.77
300,2010-04-01,2010,0.56,-0.14,4,21.14625
300,2011-02-01,2011,0.421,-3.07,2,113.333333333333
300,2014-05-01,2014,0.121,0.09,5,116.375
241,2006-01-01,2006,0.055,-1.22,1,253.243333333333
241,2006-03-01,2006,-0.06,-1,3,395.6
241,2008-09-01,2008,0.477,-0.8,9,93
241,2009-01-01,2009,0.218,-1.32,1,12
241,2010-05-01,2010,0.183,-0.76,5,33.3333333333333
241,2011-03-01,2011,0.538,-2.34,3,412.5
241,2011-11-01,2011,0.601,-1.4,11,71.6666666666667
241,2012-02-01,2012,0.103,-0.84,2,156.833333333333
241,2012-03-01,2012,0.196,-0.85,3,286
241,2012-04-01,2012,-0.064,-0.08,4,149.333333333333
241,2013-10-01,2013,0.222,-0.14,10,57.3333333333333
481,1998-01-01,1998,0.696,2.73,1,419.41
481,1998-07-01,1998,-0.062,-1.5,7,21.81
481,1998-08-01,1998,-0.263,-1.44,8,36.44
481,1998-09-01,1998,-0.09,-1.23,9,88.4
481,1998-10-01,1998,-0.346,-1.28,10,227.489166666667
481,1998-11-01,1998,-0.372,-1.28,11,710.189572649573
481,1998-12-01,1998,-0.101,-1.52,12,928.89875
481,1999-01-01,1999,0.062,-1.7,1,492.203333333333
481,1999-03-01,1999,0.276,-1.04,3,376.203333333333
481,1999-04-01,1999,0.195,-1.22,4,435.73
481,1999-06-01,1999,0.073,-0.82,6,445.076666666667
481,1999-07-01,1999,0.419,-0.78,7,1722.8
481,1999-08-01,1999,0.317,-0.95,8,408.45
481,1999-09-01,1999,0.341,-0.54,9,562.64
481,1999-11-01,1999,0.16,-1.3,11,429.276666666667
481,1999-12-01,1999,0.084,-1.49,12,519.1875
481,2000-03-01,2000,0.31,-1.2,3,1023.54
481,2000-04-01,2000,0.345,-1.01,4,231.74
481,2000-05-01,2000,0.332,-0.58,5,879.9625
481,2000-06-01,2000,0.192,-0.27,6,2413.9
481,2000-07-01,2000,0.392,-0.07,7,712.109333333333
481,2000-08-01,2000,0.436,-0.44,8,869.05
481,2000-09-01,2000,0.302,-0.72,9,289.47
481,2000-11-01,2000,-0.032,-1.4,11,426.09
481,2001-01-01,2001,-0.245,-0.87,1,417.425
481,2001-02-01,2001,0.165,-1.15,2,572.72125
481,2001-03-01,2001,0.15,-0.46,3,231.75
481,2001-04-01,2001,0.334,-0.09,4,650.203333333333
481,2001-05-01,2001,0.353,0.36,5,538.611111111111
481,2001-06-01,2001,0.337,0.13,6,246.933333333333
481,2001-07-01,2001,0.173,0.44,7,546.991111111111
481,2001-08-01,2001,0.001,0.51,8,799.3125
481,2001-09-01,2001,0.165,-0.08,9,452.745
481,2001-11-01,2001,0.03,-0.4,11,471.791666666667
481,2001-12-01,2001,0.174,0.41,12,549.13
481,2002-01-01,2002,0.04,-0.15,1,1511.185
481,2002-02-01,2002,0.089,-0.33,2,524.198333333333
481,2002-03-01,2002,0.173,0.44,3,379.95
481,2002-04-01,2002,-0.156,0.4,4,1124.7675
481,2002-07-01,2002,0.051,1.12,7,920.32
481,2002-08-01,2002,0.086,1.45,8,762.165
481,2002-09-01,2002,0.674,1.21,9,629.61
481,2002-10-01,2002,0.778,1.15,10,776.253888888889
481,2002-11-01,2002,0.362,1.2,11,775.445
481,2002-12-01,2002,0.068,1.48,12,777.02
481,2003-01-01,2003,-0.063,0.85,1,1009.25
481,2003-03-01,2003,0.12,0.83,3,857.271666666667
481,2003-06-01,2003,0.346,0.32,6,463
481,2003-10-01,2003,0.139,0.44,10,699.7
481,2003-11-01,2003,0.108,0.46,11,1472.2
481,2003-12-01,2003,0.41,-0.28,12,568.7
481,2004-01-01,2004,0.225,0.88,1,324.57
481,2004-02-01,2004,0.296,-0.48,2,784.32
481,2004-03-01,2004,0.249,0,3,309.4
481,2004-04-01,2004,0.116,0.65,4,524.87
481,2004-05-01,2004,-0.345,-0.12,5,522.233333333333
481,2004-06-01,2004,-0.179,0.61,6,234.49
481,2004-07-01,2004,0.009,0.89,7,520.8275
481,2004-09-01,2004,0.283,0.82,9,254.474166666667
481,2004-10-01,2004,0.375,0.56,10,716.4
481,2004-12-01,2004,0.093,0.95,12,143.843333333333
481,2005-01-01,2005,0.054,0.2,1,100.33
481,2005-02-01,2005,-0.374,2.23,2,782.16
481,2005-03-01,2005,-0.268,0.33,3,565.5
481,2005-06-01,2005,0.032,0.39,6,1240.465
481,2005-08-01,2005,-0.045,0.4,8,520.5
481,2005-09-01,2005,-0.142,-0.14,9,294.6
481,2005-10-01,2005,-0.052,-0.47,10,631.015
481,2005-11-01,2005,0,0.04,11,1362.04
481,2006-01-01,2006,0.055,-1.22,1,2078.8725
481,2006-02-01,2006,-0.117,-0.31,2,990.535
481,2006-03-01,2006,-0.06,-1,3,710.236666666667
481,2006-05-01,2006,0.005,0.63,5,1876.5
481,2006-06-01,2006,0.148,0.48,6,488.93
481,2006-07-01,2006,0.346,0.64,7,118.865
481,2006-09-01,2006,0.809,0.86,9,574.183333333333
481,2006-10-01,2006,0.948,1.26,10,68.25
481,2006-11-01,2006,0.763,0.57,11,860.68
481,2007-01-01,2007,0.402,0.88,1,385.4625
481,2007-02-01,2007,0.333,0.3,2,317.666666666667
481,2007-06-01,2007,0.242,-0.07,6,52.93
481,2007-07-01,2007,0.36,0.06,7,339.1
481,2007-08-01,2007,0.536,-0.48,8,116
481,2007-09-01,2007,0.626,-0.63,9,326.6
481,2007-10-01,2007,0.454,-1.14,10,455.265
481,2007-11-01,2007,0.25,-1.23,11,814.808333333333
481,2007-12-01,2007,0.006,-1.6,12,331.45
481,2008-01-01,2008,0.303,-1.75,1,96.6533333333333
481,2008-03-01,2008,0.269,-1.24,3,564.666666666667
481,2008-04-01,2008,0.042,-0.93,4,2284.645
481,2008-05-01,2008,0.397,-0.27,5,706.25
481,2008-08-01,2008,0.42,-0.35,8,1271.735
481,2008-09-01,2008,0.477,-0.8,9,206.666666666667
481,2008-10-01,2008,0.413,-0.82,10,488.51
481,2008-12-01,2008,0.176,-1.07,12,349.977777777778
481,2009-01-01,2009,0.218,-1.32,1,877.435
481,2009-02-01,2009,0.35,-1.95,2,1078.61666666667
481,2009-03-01,2009,0.264,-0.3,3,862.1
481,2009-04-01,2009,0.319,-0.54,4,1663.93333333333
481,2009-05-01,2009,0.471,0.68,5,826.119047619048
481,2009-06-01,2009,0.305,0.64,6,970
481,2009-07-01,2009,0.115,0.63,7,671.185
481,2009-08-01,2009,0.196,1.02,8,142.25
481,2009-09-01,2009,0.282,0.35,9,88.8
481,2009-10-01,2009,0.364,1.83,10,128
481,2009-11-01,2009,0.192,1.51,11,398.37625
481,2009-12-01,2009,0.384,1.73,12,119.6
481,2010-01-01,2010,0.473,1.62,1,662.8925
481,2010-02-01,2010,0.211,1.94,2,412.83
481,2010-03-01,2010,0.628,1.21,3,515.385
481,2010-04-01,2010,0.56,-0.14,4,303.1675
481,2010-05-01,2010,0.183,-0.76,5,1555.05
481,2010-07-01,2010,0.308,-2.17,7,180
481,2010-08-01,2010,0.244,-2.33,8,333.685
481,2010-10-01,2010,-0.053,-2.35,10,606.058333333333
481,2010-12-01,2010,0.024,-2.99,12,102.01
481,2011-02-01,2011,0.421,-3.07,2,657.9
481,2011-03-01,2011,0.538,-2.34,3,1162.55
481,2011-04-01,2011,0.352,-1.69,4,295.165
481,2011-08-01,2011,0.646,-0.77,8,1235.65
481,2011-10-01,2011,0.737,-1.13,10,681.255
481,2011-11-01,2011,0.601,-1.4,11,1272.95666666667
481,2012-02-01,2012,0.103,-0.84,2,63.3333333333333
481,2012-04-01,2012,-0.064,-0.08,4,452
481,2012-05-01,2012,-0.122,0.06,5,670.8
481,2012-06-01,2012,0.218,0.56,6,618.83
481,2012-07-01,2012,0.856,0.62,7,440.67
481,2012-09-01,2012,0.842,0.24,9,307.3
481,2012-10-01,2012,0.493,-0.05,10,289.912
481,2012-12-01,2012,0.49,0.46,12,2300
481,2013-02-01,2013,0.375,-0.04,2,591.343333333333
481,2013-03-01,2013,0.246,-1.11,3,697.5
481,2013-04-01,2013,-0.102,-0.13,4,572.725
481,2013-05-01,2013,-0.29,-0.74,5,699.9
481,2013-06-01,2013,-0.291,-0.78,6,541.35
481,2013-07-01,2013,0.122,-0.7,7,192
235,2003-02-01,2003,0.202,1.07,2,217.1
235,2007-06-01,2007,0.242,-0.07,6,66.1666666666667
235,2014-05-01,2014,0.121,0.09,5,227
235,2014-12-01,2014,0.268,0.87,12,471.666666666667
235,2016-03-01,2016,0.161,1.23,3,240.75
235,2016-05-01,2016,0.106,0.07,5,50
235,2016-12-01,2016,-0.072,-0.39,12,147.2
363,2003-02-01,2003,0.202,1.07,2,341.86
363,2003-04-01,2003,0.095,0.3,4,152.02
363,2003-06-01,2003,0.346,0.32,6,693.235
363,2003-11-01,2003,0.108,0.46,11,409.785833333333
363,2004-10-01,2004,0.375,0.56,10,634.465
363,2004-11-01,2004,0.108,0.85,11,304.583333333333
363,2005-05-01,2005,0.183,1.08,5,82.475
363,2006-07-01,2006,0.346,0.64,7,999
363,2006-10-01,2006,0.948,1.26,10,2677
363,2007-03-01,2007,0.276,0.15,3,870.5
363,2007-04-01,2007,0.291,0.26,4,863.333333333333
363,2008-01-01,2008,0.303,-1.75,1,144.111111111111
363,2008-02-01,2008,0.115,-2.52,2,237.666666666667
363,2008-04-01,2008,0.042,-0.93,4,321.666666666667
363,2008-05-01,2008,0.397,-0.27,5,331
363,2009-01-01,2009,0.218,-1.32,1,159.333333333333
363,2009-02-01,2009,0.35,-1.95,2,158.5
363,2011-03-01,2011,0.538,-2.34,3,137.8
363,2011-04-01,2011,0.352,-1.69,4,334.827777777778
363,2013-06-01,2013,-0.291,-0.78,6,294.6
363,2013-11-01,2013,0.462,-0.54,11,463
363,2013-12-01,2013,0.371,-0.01,12,293.142857142857
363,2014-12-01,2014,0.268,0.87,12,395
27,1990-01-01,1990,0.076,0.15,1,530.27
27,1990-02-01,1990,-0.108,1.12,2,687
27,1990-03-01,1990,0.023,0.61,3,545.027777777778
27,1990-04-01,1990,-0.189,0.32,4,337.09
27,1990-05-01,1990,-0.133,-0.29,5,197.178333333333
27,1990-06-01,1990,-0.358,0.12,6,257.006666666667
27,1990-07-01,1990,0.059,0.03,7,214.576
27,1990-08-01,1990,-0.092,0.47,8,168.9675
27,1990-09-01,1990,0.207,0.55,9,237.266666666667
27,1990-10-01,1990,0.038,0.17,10,59.92
27,1990-12-01,1990,0.231,0.4,12,139.651111111111
27,1991-01-01,1991,0.24,0.12,1,64.21
27,1991-02-01,1991,0.077,0.23,2,50.85
27,1991-03-01,1991,0.123,0.64,3,66.72
27,1991-10-01,1991,0.339,1.28,10,57.907
27,1993-02-01,1993,0.211,0.74,2,123.595
27,1993-03-01,1993,-0.136,0.81,3,119.345
27,1993-04-01,1993,0.009,1.71,4,78.2844444444444
27,1993-05-01,1993,0.188,1.2,5,63.8733333333333
27,1993-08-01,1993,-0.013,0.92,8,24.6
27,1993-09-01,1993,0.215,0.65,9,123.165
27,1993-10-01,1993,0.22,0.96,10,139.575
27,1993-11-01,1993,0.116,0.24,11,55.82
27,1993-12-01,1993,0.019,0.12,12,72.22
27,1994-01-01,1994,0.203,0.16,1,166.1
27,1994-07-01,1994,0.852,1.11,7,252.53
27,1995-07-01,1995,0.141,0,7,146.62
27,2002-03-01,2002,0.173,0.44,3,42.8
27,2002-08-01,2002,0.086,1.45,8,101.246
27,2002-09-01,2002,0.674,1.21,9,22.99
27,2002-10-01,2002,0.778,1.15,10,64.264
27,2002-12-01,2002,0.068,1.48,12,80.75
27,2003-01-01,2003,-0.063,0.85,1,102.561666666667
27,2003-02-01,2003,0.202,1.07,2,21.85
27,2003-03-01,2003,0.12,0.83,3,45.065
27,2003-05-01,2003,0.053,0.08,5,118.41
27,2003-06-01,2003,0.346,0.32,6,85.45
27,2003-08-01,2003,0.403,0.17,8,103.1
27,2003-09-01,2003,0.329,0.31,9,32.4
27,2003-10-01,2003,0.139,0.44,10,181.613333333333
27,2003-11-01,2003,0.108,0.46,11,374.175
27,2003-12-01,2003,0.41,-0.28,12,54.8933333333333
27,2004-01-01,2004,0.225,0.88,1,52.32
27,2004-04-01,2004,0.116,0.65,4,12.4
27,2004-10-01,2004,0.375,0.56,10,38.54
27,2005-01-01,2005,0.054,0.2,1,72
27,2005-02-01,2005,-0.374,2.23,2,105.5
27,2005-03-01,2005,-0.268,0.33,3,35.905
27,2005-07-01,2005,-0.071,0.35,7,33.93
27,2005-09-01,2005,-0.142,-0.14,9,109.686666666667
27,2005-10-01,2005,-0.052,-0.47,10,61.5
157,2002-02-01,2002,0.089,-0.33,2,368.57
362,2007-03-01,2007,0.276,0.15,3,53.0055555555556
362,2007-05-01,2007,0.485,0.15,5,1259
362,2008-01-01,2008,0.303,-1.75,1,259.5
362,2008-04-01,2008,0.042,-0.93,4,403.222222222222
362,2010-04-01,2010,0.56,-0.14,4,2636
362,2010-05-01,2010,0.183,-0.76,5,149.5
362,2011-04-01,2011,0.352,-1.69,4,378.25
362,2014-02-01,2014,0.094,-0.37,2,104
362,2014-03-01,2014,0.014,0.54,3,186.4
362,2015-06-01,2015,0.498,1.53,6,421.333333333333
227,1996-08-01,1996,-0.378,-0.35,8,48.8
227,1996-10-01,1996,-0.72,-0.28,10,30.2
227,1996-11-01,1996,-0.519,-0.03,11,25.415
227,1997-02-01,1997,0.257,-0.75,2,121.576666666667
227,1997-03-01,1997,0.205,0.42,3,140.315
227,1997-04-01,1997,0.246,0.97,4,87.8233333333333
227,1997-05-01,1997,0.243,2.1,5,170.04
227,1997-06-01,1997,0.294,2.11,6,43.37
227,1997-07-01,1997,0.757,1.89,7,200.135
227,1997-10-01,1997,1.249,2.15,10,121.25
227,1997-11-01,1997,1.537,1.92,11,27.76
227,1998-01-01,1998,0.696,2.73,1,25.2
227,1998-02-01,1998,0.605,2.61,2,64.82
227,1998-04-01,1998,0.249,1.55,4,53.9
227,1998-05-01,1998,0.358,0.63,5,137.17
227,1998-07-01,1998,-0.062,-1.5,7,44.935
227,1999-02-01,1999,0.155,-1.22,2,62.9
227,1999-03-01,1999,0.276,-1.04,3,66.5
227,1999-04-01,1999,0.195,-1.22,4,47.845
227,1999-11-01,1999,0.16,-1.3,11,185.235
227,2000-02-01,2000,0.176,-1.75,2,50
227,2000-05-01,2000,0.332,-0.58,5,110.456666666667
227,2000-09-01,2000,0.302,-0.72,9,81
227,2000-10-01,2000,0.237,-0.9,10,80.62
227,2000-11-01,2000,-0.032,-1.4,11,166.9425
227,2000-12-01,2000,-0.014,-0.78,12,232
227,2001-01-01,2001,-0.245,-0.87,1,67.4
227,2001-02-01,2001,0.165,-1.15,2,145
227,2001-03-01,2001,0.15,-0.46,3,367
227,2001-04-01,2001,0.334,-0.09,4,47.7
227,2001-05-01,2001,0.353,0.36,5,143.5
227,2001-09-01,2001,0.165,-0.08,9,52.195
227,2001-10-01,2001,-0.065,0.14,10,182.55
227,2001-11-01,2001,0.03,-0.4,11,55.415
227,2001-12-01,2001,0.174,0.41,12,24.45
227,2002-01-01,2002,0.04,-0.15,1,91.95
227,2002-02-01,2002,0.089,-0.33,2,76.535
227,2002-04-01,2002,-0.156,0.4,4,96.9233333333333
227,2002-08-01,2002,0.086,1.45,8,76.785
227,2002-09-01,2002,0.674,1.21,9,51.6
227,2002-10-01,2002,0.778,1.15,10,94.6
227,2002-12-01,2002,0.068,1.48,12,47.6
227,2003-01-01,2003,-0.063,0.85,1,91.7
227,2003-04-01,2003,0.095,0.3,4,112.155
227,2003-05-01,2003,0.053,0.08,5,109.71
227,2003-07-01,2003,0.438,0.23,7,173.25
227,2003-08-01,2003,0.403,0.17,8,52.2
227,2005-09-01,2005,-0.142,-0.14,9,92.114
227,2005-11-01,2005,0,0.04,11,94.6333333333333
227,2005-12-01,2005,-0.065,-0.2,12,99.1475
227,2006-01-01,2006,0.055,-1.22,1,74.1933333333333
227,2006-02-01,2006,-0.117,-0.31,2,64.4
227,2006-03-01,2006,-0.06,-1,3,172.27
227,2006-04-01,2006,0.181,-0.39,4,80.3
227,2006-05-01,2006,0.005,0.63,5,46.72
227,2007-11-01,2007,0.25,-1.23,11,184.313333333333
227,2007-12-01,2007,0.006,-1.6,12,28.7
227,2008-01-01,2008,0.303,-1.75,1,73.285
227,2008-02-01,2008,0.115,-2.52,2,78.5766666666667
227,2008-03-01,2008,0.269,-1.24,3,231
227,2008-04-01,2008,0.042,-0.93,4,154.58
227,2008-05-01,2008,0.397,-0.27,5,87.67
227,2008-06-01,2008,0.424,-0.46,6,86.5
227,2008-10-01,2008,0.413,-0.82,10,123.815
227,2008-11-01,2008,0.148,-0.89,11,49.7025
227,2008-12-01,2008,0.176,-1.07,12,38.815
227,2009-02-01,2009,0.35,-1.95,2,42.93
227,2009-03-01,2009,0.264,-0.3,3,52.1042857142857
227,2009-04-01,2009,0.319,-0.54,4,82.966
227,2009-05-01,2009,0.471,0.68,5,68.7666666666667
227,2009-06-01,2009,0.305,0.64,6,58.4325
227,2009-07-01,2009,0.115,0.63,7,29.6
227,2009-08-01,2009,0.196,1.02,8,53.63
227,2009-10-01,2009,0.364,1.83,10,32.7
227,2010-05-01,2010,0.183,-0.76,5,74.3466666666667
227,2010-07-01,2010,0.308,-2.17,7,97.92
227,2012-01-01,2012,0.227,-1.3,1,33.67
227,2012-02-01,2012,0.103,-0.84,2,44.67
227,2012-03-01,2012,0.196,-0.85,3,380.64
227,2012-04-01,2012,-0.064,-0.08,4,70.4
227,2014-09-01,2014,0.246,0.97,9,93.5
29,2009-06-01,2009,0.305,0.64,6,274.721666666667
486,2009-04-01,2009,0.319,-0.54,4,136
486,2011-03-01,2011,0.538,-2.34,3,76.47
486,2012-01-01,2012,0.227,-1.3,1,69.7
486,2012-02-01,2012,0.103,-0.84,2,293.8
486,2012-11-01,2012,0.169,0.03,11,228.67
486,2012-12-01,2012,0.49,0.46,12,130.61
486,2013-01-01,2013,0.118,-0.13,1,72.25
486,2013-02-01,2013,0.375,-0.04,2,47.205
486,2013-12-01,2013,0.371,-0.01,12,89.8
486,2014-01-01,2014,0.089,-1.26,1,28.25
486,2015-04-01,2015,0.187,0.83,4,92.1
486,2015-06-01,2015,0.498,1.53,6,133.6
486,2015-07-01,2015,0.529,2.34,7,21.7
486,2016-02-01,2016,0.069,3.05,2,176.85
486,2016-03-01,2016,0.161,1.23,3,292.905
145,1999-10-01,1999,0.192,-1.03,10,67.5866666666667
145,1999-11-01,1999,0.16,-1.3,11,1165.6175
145,1999-12-01,1999,0.084,-1.49,12,731.9
145,2000-03-01,2000,0.31,-1.2,3,1278.3925
145,2000-04-01,2000,0.345,-1.01,4,854.35
145,2000-05-01,2000,0.332,-0.58,5,338.75
145,2000-06-01,2000,0.192,-0.27,6,83.6
145,2000-09-01,2000,0.302,-0.72,9,671.57
145,2000-10-01,2000,0.237,-0.9,10,696
145,2000-11-01,2000,-0.032,-1.4,11,111.516666666667
145,2000-12-01,2000,-0.014,-0.78,12,298.1
145,2001-01-01,2001,-0.245,-0.87,1,512.3825
145,2001-03-01,2001,0.15,-0.46,3,1008.6
145,2001-07-01,2001,0.173,0.44,7,161.66
145,2001-08-01,2001,0.001,0.51,8,566.8
145,2001-09-01,2001,0.165,-0.08,9,2463.76
145,2001-10-01,2001,-0.065,0.14,10,579.24
145,2001-11-01,2001,0.03,-0.4,11,808.7
145,2001-12-01,2001,0.174,0.41,12,309.08
145,2002-01-01,2002,0.04,-0.15,1,418.45
145,2002-02-01,2002,0.089,-0.33,2,954.28
145,2002-04-01,2002,-0.156,0.4,4,500.96
145,2002-05-01,2002,-0.112,1.06,5,256.8
145,2002-06-01,2002,0.022,0.99,6,585.53
145,2002-07-01,2002,0.051,1.12,7,865.04
145,2002-08-01,2002,0.086,1.45,8,2517.38
145,2002-09-01,2002,0.674,1.21,9,816.24
145,2002-10-01,2002,0.778,1.15,10,424.541666666667
145,2003-01-01,2003,-0.063,0.85,1,799.98
145,2003-02-01,2003,0.202,1.07,2,615.2
145,2003-04-01,2003,0.095,0.3,4,206.8775
145,2003-06-01,2003,0.346,0.32,6,313.36
145,2003-07-01,2003,0.438,0.23,7,487.76
145,2004-01-01,2004,0.225,0.88,1,1143.7
145,2004-04-01,2004,0.116,0.65,4,563.6
145,2004-05-01,2004,-0.345,-0.12,5,626.015
145,2004-09-01,2004,0.283,0.82,9,340.6975
145,2004-10-01,2004,0.375,0.56,10,289.2
145,2004-11-01,2004,0.108,0.85,11,260.64
145,2005-01-01,2005,0.054,0.2,1,681.52
145,2005-03-01,2005,-0.268,0.33,3,246.27
145,2005-04-01,2005,0.278,0.72,4,1421.73333333333
145,2005-10-01,2005,-0.052,-0.47,10,825.333333333333
145,2005-11-01,2005,0,0.04,11,674.98
145,2005-12-01,2005,-0.065,-0.2,12,619.58
145,2006-01-01,2006,0.055,-1.22,1,515.4
145,2006-04-01,2006,0.181,-0.39,4,782
145,2006-05-01,2006,0.005,0.63,5,648.775555555556
145,2006-06-01,2006,0.148,0.48,6,494.6
145,2006-08-01,2006,0.523,1.02,8,389.833333333333
145,2006-11-01,2006,0.763,0.57,11,553.9025
145,2006-12-01,2006,0.395,0.9,12,218.451666666667
145,2007-03-01,2007,0.276,0.15,3,467.7
145,2007-04-01,2007,0.291,0.26,4,247.166666666667
145,2007-05-01,2007,0.485,0.15,5,322.86
145,2007-06-01,2007,0.242,-0.07,6,48.365
145,2007-07-01,2007,0.36,0.06,7,278.375
145,2007-08-01,2007,0.536,-0.48,8,292.945
145,2007-10-01,2007,0.454,-1.14,10,450.135
145,2007-11-01,2007,0.25,-1.23,11,600.755
145,2007-12-01,2007,0.006,-1.6,12,770
145,2008-02-01,2008,0.115,-2.52,2,521.45
145,2008-03-01,2008,0.269,-1.24,3,806.72
145,2008-05-01,2008,0.397,-0.27,5,880.286
145,2008-06-01,2008,0.424,-0.46,6,517.223333333333
145,2008-07-01,2008,0.553,0.02,7,864.8
145,2008-08-01,2008,0.42,-0.35,8,565.54
145,2008-09-01,2008,0.477,-0.8,9,334.8
